PC1,PC2,Material
-0.6953078514593433,5.704362288355043,BlackPETG
-3.185982284109343,-1.5510609823983683,BlackPETG
-1.1521538518319376,4.60136973228711,BlackPETG
-2.999112492294708,-0.8558762232275451,BlackPETG
-0.805539623540241,5.874249642949655,BlackPETG
-3.0789693558164855,-0.5739132407334194,BlackPETG
-0.8747465037374319,6.343324829809309,BlackPETG
-3.33399219076285,-0.6136723801868006,BlackPETG
-1.1547305335697724,6.244857789057901,BlackPETG
-3.3915537972178145,-1.6731828082045228,BlackPETG
-1.3929643722171825,4.339036650665598,BlackPETG
-3.4566600941706,-0.6651129992506032,BlackPETG
-1.2911140361615006,6.1734116293192205,BlackPETG
-3.3731926170139106,-1.5267919599316206,BlackPETG
-1.3610438803546159,4.55078270324082,BlackPETG
-3.2818742446937996,-1.4353743686247498,BlackPETG
-1.2021772680403209,4.822169631405472,BlackPETG
-3.1888021508210143,-0.4563836760352337,BlackPETG
-1.0179207322915165,6.569746292037303,BlackPETG
-1.768995114638138,-0.05269405425341288,BlackPETG
0.4685292308159178,7.357784347991366,BlackPETG
-2.1590420648653494,-0.14886608056180234,BlackPETG
0.10296215759634808,7.266174112246906,BlackPETG
-2.2192152664550053,-0.09702074467071262,BlackPETG
0.036465332368381016,7.346370084116323,BlackPETG
-2.5710251918802127,-0.19895458352837997,BlackPETG
-0.4097329418092108,7.104129820554744,BlackPETG
-3.1717605235387425,-0.48284805369458234,BlackPETG
-1.0393233955054062,6.537846482953883,BlackPETG
-2.776247459284702,-0.2964899364626003,BlackPETG
-0.636945843429233,6.871387576558846,BlackPETG
-3.4549814255702875,-0.9056679702022434,BlackPETG
-1.2865861819182112,5.718134123353178,BlackPETG
-3.767962613735438,-2.2006037676453607,BlackPETG
-1.7689636801202795,3.4196344553362787,BlackPETG
-3.1720600253692512,-1.5880333148945374,BlackPETG
-1.0900088060492623,4.783791213728787,BlackPETG
-3.5806398913310886,-1.1174552429314386,BlackPETG
-1.5736849276220561,5.371319128824492,BlackPETG
-3.6605358686736165,-0.4171509322699887,BlackPETG
-1.4079822852972215,6.586291758754919,BlackPETG
-4.153373466974727,-0.725119465813476,BlackPETG
-2.026182533991582,5.995389574477482,BlackPETG
-4.305331022643008,-0.816445214174377,BlackPETG
-2.222563238345256,5.779040003931293,BlackPETG
-3.784521552756705,-0.7829856613483714,BlackPETG
-1.650547438336375,5.871711034477972,BlackPETG
-3.6158250733284447,-0.7567816090526647,BlackPETG
-1.4693454000666846,5.954111023010762,BlackPETG
-3.706193298085171,-1.7659103604903537,BlackPETG
-1.699812101086486,4.232277199394983,BlackPETG
-2.6454162532221956,-0.41621198347393706,BlackPETG
-0.43509656042040945,6.702208184721166,BlackPETG
-2.2409206751720143,-0.46037781777727377,BlackPETG
-0.03190241112385878,6.703904668052864,BlackPETG
-2.367832159099892,-0.4022985241861347,BlackPETG
-0.1521783513963442,6.75761127586228,BlackPETG
-2.225534870137503,-0.24229400596581757,BlackPETG
0.04251375633078895,7.092077924883898,BlackPETG
-2.9064136764379986,-0.21043699723235604,BlackPETG
-0.7283962575013156,7.01007450000123,BlackPETG
-2.5651913326877995,-0.348065536422185,BlackPETG
-0.3538091873247309,6.767053713877849,BlackPETG
-2.6857260174030633,-0.33164272291922164,BlackPETG
-0.5122211328997415,6.842860793302085,BlackPETG
-2.6683290605386816,-0.37174513408633375,BlackPETG
-0.509435403537072,6.7842895233987734,BlackPETG
-2.6416137607895056,-0.3261419997125117,BlackPETG
-0.47362440006064727,6.871855884651584,BlackPETG
-2.141695398569733,0.05003331315089985,BlackPETG
0.11464584140216863,7.479113069768591,BlackPETG
-2.444443603965312,-0.3585076943002682,BlackPETG
-0.23678671571087306,6.82503586377968,BlackPETG
-2.6393236107173563,-0.4373848523279704,BlackPETG
-0.49736697791476175,6.695143223729882,BlackPETG
-2.4063376643719514,-0.2909216633425335,BlackPETG
-0.2248431935701204,6.933181356104967,BlackPETG
-2.4231029840164355,-0.4380159470686867,BlackPETG
-0.2649796667709542,6.702570960446531,BlackPETG
-2.821465572319613,-0.33502943520805384,BlackPETG
-0.6575852504947141,6.8687046258276,BlackPETG
-2.914043444350872,-0.028014419839624057,BlackPETG
-0.7145495198784976,7.294099128078757,BlackPETG
-3.1908225257945517,-0.2666503600857118,BlackPETG
-1.0482893955972215,6.9014382678516215,BlackPETG
-3.1574688311575985,-0.2691698592089394,BlackPETG
-0.939130647793338,6.853946562682257,BlackPETG
-3.8896780224348375,-0.40863202100712803,BlackPETG
-1.7522266035300589,6.51353916744391,BlackPETG
-3.407467953290279,-0.216303011203245,BlackPETG
-0.997915374863425,6.92918951431629,BlackPETG
-3.163944889998669,-0.21218266399443864,BlackPETG
-1.0365891114217225,6.972440863017902,BlackPETG
-4.378862070352881,-1.55595373025253,BlackPETG
-2.391905831221434,4.461416747095052,BlackPETG
-4.2020196008019335,-1.5202653301409284,BlackPETG
-2.2449226702497946,4.468133819161894,BlackPETG
-3.5977167566820225,-0.20420149840970364,BlackPETG
-1.1813953073531411,6.926874138765823,BlackPETG
-3.244696678130167,-0.2096562727555891,BlackPETG
-1.1120045867422588,6.94520445304404,BlackPETG
-2.9467838228863643,-0.32304923662089247,BlackPETG
-0.7588592316036067,6.787862557734845,BlackPETG
-4.0929856434114305,-1.6208064890761482,BlackPETG
-2.1338449514013997,4.20143478340171,BlackPETG
-4.191093241804454,-1.6766647682787668,BlackPETG
-2.249123339022325,4.183578673629255,BlackPETG
-3.441716059570636,-1.2768131024850216,BlackPETG
-1.2895811283950915,5.13798006994159,BlackPETG
-2.6433779723569195,-0.8092397649402043,BlackPETG
-0.7480724968635447,6.020621783826667,BlackPETG
-3.31534317507139,-1.223322328802915,BlackPETG
-1.2435940442322388,5.248675580571477,BlackPETG
-3.3378408777278494,-0.5141568255716954,BlackPETG
-0.6544684045660732,6.4193886409850665,BlackPETG
-2.570820444533795,-0.5803377078006093,BlackPETG
-0.39213195982851795,6.5034385694195285,BlackPETG
-3.8151224011516103,-1.2114634826278945,BlackPETG
-1.742023549514922,5.144354338626947,BlackPETG
-3.3850772191073117,-1.1823300657822449,BlackPETG
-1.2946002522513882,5.127998073254324,BlackPETG
-2.7895340930980517,-0.9582676518272466,BlackPETG
-0.6215443114308269,5.686477259708715,BlackPETG
-2.847221304298481,-0.4779970821197149,BlackPETG
-0.6969182043139609,6.562586711585391,BlackPETG
-2.353288927906864,-0.48094396333492906,BlackPETG
0.007733220660720274,6.575902412223898,BlackPETG
-3.089959670924672,-0.9972487783508885,BlackPETG
-0.9834865622306428,5.608606908757279,BlackPETG
-1.5097230240776252,0.07569202199889734,BlackPETG
0.7849358461585145,7.691127119450794,BlackPETG
-2.9486724554390156,-1.0098656790323344,BlackPETG
-0.8061373614651193,5.586238490321529,BlackPETG
-2.5269564736182457,0.045104725981589315,BlackPETG
-0.20925010053797155,7.532392452947139,BlackPETG
-3.036861251402748,-1.219485460516604,BlackPETG
-0.9584998330778016,5.202655511688858,BlackPETG
-2.8231704177029693,-0.001229006587418306,BlackPETG
-0.49157837321869846,7.48487404501243,BlackPETG
-1.0674976247220855,-1.8233229902446435,BluePETG
-0.9464911781825903,-1.6683636640924726,BluePETG
-1.0801374556930603,-1.7087350522457054,BluePETG
-1.0171270115735662,-1.8443310465841354,BluePETG
-1.2615139109667952,-1.9848098646121648,BluePETG
-0.9324805320227169,-1.701236441014006,BluePETG
-0.9429797203517297,-1.5042139516974842,BluePETG
-0.6415117190330123,-1.3344472043195073,BluePETG
-1.0579040206554577,-1.3484193769592505,BluePETG
-1.036354418845859,-1.3156947103072028,BluePETG
-0.8356145218835999,-1.3422050999450668,BluePETG
-0.3437494083228422,-1.1917409119589433,BluePETG
-0.8034931477618776,-1.7493178395126607,BluePETG
-0.8254424242692482,-1.8676758936602456,BluePETG
-1.0720412712435865,-1.7470213719925438,BluePETG
-0.8160356943669548,-1.604548263336596,BluePETG
-1.0369238692355502,-1.652910551724898,BluePETG
-0.8203099261021891,-1.5957626779206626,BluePETG
-0.8510081144533581,-1.7294197990846782,BluePETG
-0.7335838905159351,-1.2684317612415048,BluePETG
-0.7945622171578471,-1.2894745652511819,BluePETG
-0.55183636362697,-1.1821061716574268,BluePETG
-0.790975443098816,-1.2872930217363647,BluePETG
-0.5745541093927009,-1.2609791329992566,BluePETG
-0.21140596124856434,-1.0263598682544721,BluePETG
-0.7103516767395728,-1.3243772921025259,BluePETG
-0.7778092099556264,-1.3897428110143488,BluePETG
-0.7542086086592105,-1.3381264744827737,BluePETG
-0.8498059449316989,-1.3438102542599724,BluePETG
-1.0658995792645463,-1.4045752655116972,BluePETG
-0.7792810066785657,-1.2142403011344176,BluePETG
-0.7684150388772435,-1.2220230707962527,BluePETG
-0.2698764656250988,-0.9964484745268674,BluePETG
-1.0844827140139182,-1.5552261401853367,BluePETG
-0.8346953688009714,-1.4525113760309936,BluePETG
-1.0444283606431066,-1.5940859711262012,BluePETG
-1.0327912876238314,-1.5542172786452142,BluePETG
-0.8103219085615491,-1.4581783712904854,BluePETG
-0.3005464625108354,-1.1659462534648732,BluePETG
-0.7773463135783003,-1.3615734528801178,BluePETG
-0.966273804683156,-1.4409088582921674,BluePETG
-0.5265003091187901,-1.2709687108680758,BluePETG
-0.7259749209342778,-1.3820288964734488,BluePETG
-0.589513259867023,-1.5624096708254809,BluePETG
-0.7369243424147849,-1.5216495985155036,BluePETG
-0.7733336465609905,-1.4761785577557798,BluePETG
-0.777244064792588,-1.3746523736858856,BluePETG
-0.8027396307794686,-1.370195128518938,BluePETG
-0.6481087515789227,-1.4450061595634356,BluePETG
-0.8077990152296507,-1.3998369237400397,BluePETG
-0.6236800653009731,-1.442010791640061,BluePETG
-0.8989245056289519,-1.358651842656915,BluePETG
-0.6187813102127812,-1.2812397883381363,BluePETG
-0.5255079190627312,-1.1011613932348183,BluePETG
-0.27471457759336276,-1.0631062643636056,BluePETG
0.23289934113505995,-0.812170943037157,BluePETG
0.338815413680956,-0.7880504487805431,BluePETG
0.9009519211314497,-0.8044649609199689,BluePETG
0.9639839669923433,-0.5681887911151906,BluePETG
-0.24068258478683707,-1.863755363541336,BluePETG
1.6562644910296749,-4.328887972115697,BluePETG
-0.7840971984395807,-3.680267205136225,BluePETG
-1.1806510043269962,-3.295888695709766,BluePETG
-0.5263994090624403,-3.8311343898166,BluePETG
0.2519445341551827,-2.3421210578120317,BluePETG
-0.6690163064064092,-1.5080994243159815,BluePETG
0.31834387716661394,-0.8270760890329402,BluePETG
0.29127574147357066,-0.8652731181193819,BluePETG
0.13704049232425533,-1.0185606503708926,BluePETG
-0.2731607034676649,-1.005950567025966,BluePETG
-0.6224473096455067,-1.2236792075458904,BluePETG
-0.8247612358675478,-1.4655641432703348,BluePETG
-0.7872874981458615,-1.473888639681652,BluePETG
-0.7133389103910266,-1.4294629335570592,BluePETG
-0.7616460516496028,-1.3512167964617998,BluePETG
-0.7207664008037762,-1.3411208672522918,BluePETG
-0.7422910613438489,-1.0513467773442358,BluePETG
-0.8184238049376005,-1.1317351402563043,BluePETG
-0.7410124613487266,-1.3543667992566752,BluePETG
-0.7801286247935938,-1.6772281382122733,BluePETG
-0.4809960206809022,-1.5211996469268263,BluePETG
-0.5415384961993466,-1.5108684670045402,BluePETG
-0.6121430042996386,-1.3767870906043156,BluePETG
-0.6892112221498412,-1.2636201127751805,BluePETG
-0.622235074897906,-1.24179544216664,BluePETG
-0.5930762708302415,-1.0937305161834887,BluePETG
-0.757837790276457,-1.1848192244970075,BluePETG
-0.669143688553474,-1.2934517123248264,BluePETG
-0.4702555505934976,-1.4290998764168454,BluePETG
-0.5957584102746617,-1.3728168332178787,BluePETG
-0.8978950464970543,-1.5574822573230251,BluePETG
-0.709818372851321,-1.446157554271547,BluePETG
-0.7335104327035715,-1.2779135326927789,BluePETG
-0.7673741428247799,-1.231915464095324,BluePETG
-0.7968288732831642,-1.2337913915137495,BluePETG
-0.7673654136284228,-1.2738945088768625,BluePETG
-0.23386836857938928,-1.1431189726743223,BluePETG
-0.612502386713012,-1.5043037112704856,BluePETG
-0.5667080248366527,-1.5297878899042363,BluePETG
-0.6747561634942137,-1.5219918646659385,BluePETG
0.24362134846932457,-0.4950223557145467,GreenPETG
0.09714541815732028,-0.41160424392634565,GreenPETG
0.24407812456349376,-0.5814181569078332,GreenPETG
0.02851269939850048,-0.6439950867390157,GreenPETG
0.3094193150777636,-0.43988291520339523,GreenPETG
0.31496573098754743,-0.4754723079336586,GreenPETG
0.05581172020408964,-0.5178532613646616,GreenPETG
0.44593622912431696,-0.16972536783810122,GreenPETG
0.7738317139505968,-0.5752799261773929,GreenPETG
0.13723835369668563,-0.4548380450753035,GreenPETG
0.6495102705303831,-0.1693447450661706,GreenPETG
0.21455537568240943,-0.46793819480650045,GreenPETG
0.4955731851916261,-0.4583949900344835,GreenPETG
0.6305459058128708,-0.3553479840449606,GreenPETG
0.5544570482623821,-0.2911379377643912,GreenPETG
0.7049733699884921,-0.41422562346895353,GreenPETG
0.18033328013079142,-0.4814962792044626,GreenPETG
0.45492379033267444,-0.3686685165791172,GreenPETG
0.36647282461730374,-0.3885218895733434,GreenPETG
0.26441899353075615,-0.43274204014615464,GreenPETG
-1.505337275192618,-0.6885841229974071,GreenPETG
-1.567034149135348,-0.7960264505052006,GreenPETG
-1.588099468572513,-0.8238802174941534,GreenPETG
-1.6037291296890968,-0.8621400331525012,GreenPETG
-1.4175733728987263,-0.9028053507317064,GreenPETG
-1.57929259528627,-0.8723982503586002,GreenPETG
-1.3634707780286837,-0.9095913720240767,GreenPETG
-1.0452262915597008,-0.5921540608352164,GreenPETG
-1.5410458780283847,-0.9139190888592236,GreenPETG
-1.4766212420900382,-1.0312974892401072,GreenPETG
-1.4470781971694684,-1.0150310004378855,GreenPETG
-1.4939902140264953,-0.9700956014816565,GreenPETG
-1.434232688167356,-0.9597456103759183,GreenPETG
-1.4186801638131974,-0.9409932235825,GreenPETG
-1.8181738072676628,-1.1783444106498224,GreenPETG
-1.664625878614194,-1.0015691494076107,GreenPETG
-1.5894911288183806,-0.9700370793566839,GreenPETG
-1.6060435929196881,-0.9096981989021273,GreenPETG
-1.5755903402147522,-0.8433974436738777,GreenPETG
-1.5627931835222615,-0.6812198549742591,GreenPETG
-1.4720951906300737,-0.9635831587564403,GreenPETG
-1.9366010847011832,-1.2894425487328554,GreenPETG
-1.3746988884616138,-1.081406682244614,GreenPETG
-1.576756615042289,-1.1700708040784715,GreenPETG
-1.6233196465693993,-1.0517869768326404,GreenPETG
-1.1825988294376526,-0.8253277885668074,GreenPETG
-1.657536794038622,-1.048073659072711,GreenPETG
-1.7061272410154136,-1.3086036944103243,GreenPETG
-1.7030448339506623,-1.099960503174495,GreenPETG
-1.5653675459823626,-0.9955116452954856,GreenPETG
-1.7890932019777082,-1.1563223360758073,GreenPETG
-1.8356336164799167,-1.2912512872247996,GreenPETG
-1.6595544859584384,-1.1347327332232624,GreenPETG
-1.4186508601994363,-0.8691220595621569,GreenPETG
-1.4870048153328874,-0.786975161438705,GreenPETG
-1.4050732320644501,-0.8007378173387456,GreenPETG
-1.5720197358235353,-0.9334172290582053,GreenPETG
-1.6532223421171395,-1.0049468621951034,GreenPETG
-1.4599937452959912,-1.0420563705950447,GreenPETG
-1.5646192476218417,-0.8411462436362798,GreenPETG
-1.5561482860419422,-0.8145808697562149,GreenPETG
-1.841351968723967,-1.007928172265789,GreenPETG
-1.414285446748419,-0.8812373476965102,GreenPETG
-1.6196821213950814,-0.851201677715763,GreenPETG
-1.3821697982461223,-0.60044661310914,GreenPETG
-0.9042548472475749,-0.6298870760643737,GreenPETG
-0.7283524685211249,-0.581062727696173,GreenPETG
-1.3285757484104264,-0.5850770998173348,GreenPETG
-1.5220626858767268,-0.6798914754827213,GreenPETG
-1.260828663816882,-0.8703045131059403,GreenPETG
-1.3558320286453553,-0.7265523527880079,GreenPETG
-1.3460963535846482,-0.7005636120571611,GreenPETG
-1.444764284332628,-0.6647886846950738,GreenPETG
-1.5088381698267266,-0.7062098809353237,GreenPETG
-1.2994260711042047,-0.7182732075318654,GreenPETG
-1.4675573022065884,-0.8761547776663041,GreenPETG
-1.52968268393485,-0.9483775316426362,GreenPETG
-1.5520003576254382,-1.0873621945821224,GreenPETG
-1.3269625984112507,-0.6097681699095903,GreenPETG
-1.6014701033256713,-0.736041942313087,GreenPETG
-1.3985055634575358,-0.6447195085845038,GreenPETG
-1.7926908845293512,-0.7516398404103015,GreenPETG
-1.3899453743397099,-0.7501811470522829,GreenPETG
-1.534387991386527,-0.6993617723868258,GreenPETG
-1.4055684867553195,-0.8456704538440164,GreenPETG
-1.579431726663704,-0.8111237867767168,GreenPETG
-1.5539482935990734,-0.8128910811387566,GreenPETG
-1.6055928249639762,-0.8469672022776831,GreenPETG
-1.547483171917273,-0.77722037755918,GreenPETG
-1.3840372314865568,-0.8966187491367916,GreenPETG
-1.011137058838292,-0.452304913762922,GreenPETG
-1.498403250383676,-0.837847230984126,GreenPETG
-1.5194425679686758,-0.8541295635453249,GreenPETG
-1.5715649699472092,-0.8805333431055227,GreenPETG
-1.6071097795468434,-1.0101142612336562,GreenPETG
-1.7662114660846253,-0.9484186586294584,GreenPETG
-1.5667454630190438,-0.7881497863432191,GreenPETG
-1.4880427111271275,-0.6984723641282227,GreenPETG
-1.3089115873538177,-0.6007197693985762,GreenPETG
-1.6240479699261896,-0.7691851999458738,GreenPETG
0.7367169662028905,-1.3101583602407973,RedPETG
0.730204827038573,-1.1942244032139482,RedPETG
0.02841209079360976,-1.158686678169776,RedPETG
0.09923801285669122,-1.1693577237669621,RedPETG
0.0856980554402995,-1.2052913034323969,RedPETG
0.4966790814238573,-1.232091705577343,RedPETG
0.813568559110453,-1.1570201369933293,RedPETG
0.9983309816396717,-1.0249919317178124,RedPETG
0.7619715316894048,-1.2094925374567336,RedPETG
-0.47849969925603897,-1.4196165169647186,RedPETG
-0.4528317420800793,-1.5705990657710223,RedPETG
-0.0744967300721424,-1.1100154029345808,RedPETG
-0.4779632182302204,-1.2515358905635277,RedPETG
-0.31362819236776124,-1.183694987113098,RedPETG
-0.22509731331670313,-1.1158802553825418,RedPETG
-0.14357768777288749,-1.031485692858463,RedPETG
-0.3415881518051225,-1.1382508618730032,RedPETG
0.010989969358391357,-1.0455868597689757,RedPETG
0.011209461640898585,-1.0329132662108043,RedPETG
-0.01636022648811797,-1.0277329031852365,RedPETG
0.0010572243452321127,-1.064403399905456,RedPETG
-0.021382841319732813,-1.0641102343608906,RedPETG
-0.06863443872878339,-1.043742730821934,RedPETG
-0.06748018142545897,-1.1123926225566891,RedPETG
-0.20747190696098072,-1.287850944601031,RedPETG
-0.1591863150575572,-1.2121472848418324,RedPETG
-0.1612122666377077,-1.240994186540099,RedPETG
-0.16974679747703458,-1.3238280146398433,RedPETG
-0.7072177470456585,-1.5816150864902765,RedPETG
-0.2929173823928071,-1.4390546410853937,RedPETG
-0.438273290317662,-1.2904062578836208,RedPETG
0.7522522818879271,-0.9293943564627358,RedPETG
3.4792770305492837,-0.9546876634388436,RedPETG
4.8450937146698205,-0.9786083499372221,RedPETG
4.659169041226521,-0.8993009523336052,RedPETG
4.632834836309966,-0.8814816257956283,RedPETG
5.151849157297364,-0.8274914563590984,RedPETG
5.167222119904205,-0.6149479368756028,RedPETG
3.164493622579111,-0.7637547635444042,RedPETG
0.6115041175945176,-0.9856123117787619,RedPETG
0.886199739780369,-1.0432534697173816,RedPETG
1.1321782686768878,-1.0231697052461564,RedPETG
1.4260883382162002,-1.011990484678028,RedPETG
1.284017165875035,-0.9939310071294611,RedPETG
1.3986122292187149,-1.024718897834701,RedPETG
1.3857182516971507,-0.9775535519933144,RedPETG
1.416667679232714,-0.9747479138668321,RedPETG
1.4587417563690435,-0.9670303986073023,RedPETG
1.543952457998552,-1.144956683482734,RedPETG
1.7854969188436753,-1.0825967389332223,RedPETG
2.483608522291109,-1.198886388632947,RedPETG
3.1400594350438196,-1.1237521666480663,RedPETG
3.182476609411433,-1.0681093903619907,RedPETG
2.907497885818296,-1.0019617000370766,RedPETG
3.3186771640635566,-0.6787518277950215,RedPETG
2.177213897306935,-1.0577281957042028,RedPETG
2.22215063242265,-0.9662204728158332,RedPETG
0.5638307924668648,-1.023217725576427,RedPETG
-0.0635256403506548,-1.1826558960395162,RedPETG
-0.008419171757589165,-1.2713159757398664,RedPETG
0.0317684310558679,-1.2304288984890694,RedPETG
1.0958048860129492,-1.041481893450631,RedPETG
0.9868447999066521,-1.0625472120740262,RedPETG
1.0479206373910293,-1.0034153568889845,RedPETG
1.293394466480475,-1.088518297352184,RedPETG
1.419640174998581,-0.9081528288817393,RedPETG
2.0491297729879965,-0.7215589753184057,RedPETG
1.2715969256305746,-1.078263780488327,RedPETG
1.5362348861848183,-0.9208963023477,RedPETG
1.2550697958362418,-1.1192369206372803,RedPETG
1.5449258476101326,-0.9850810648296039,RedPETG
1.1391637573180042,-0.9965215571610377,RedPETG
1.612168101150113,-0.8924183577216682,RedPETG
-0.18152668562573213,-1.51971212169648,RedPETG
-0.17797715167237976,-1.3231333637124232,RedPETG
0.34197893072562724,-0.7037125922191128,RedPETG
3.435091622062067,-0.8132294772169164,RedPETG
3.4143492561237068,-0.8962852535082556,RedPETG
0.9543167748013044,-0.9702705788625194,RedPETG
-0.09871368249711587,-0.9982642836938187,RedPETG
0.5519711154998346,-0.8331656383550919,RedPETG
0.15102224041415976,-1.061394582932416,RedPETG
0.24060695620756894,-0.993847494340706,RedPETG
0.25452786846398995,-1.017172994414936,RedPETG
0.36723613383500175,-1.0759475703541672,RedPETG
0.6377794249145211,-0.9672754605111795,RedPETG
0.7542961703821174,-0.9770995046103285,RedPETG
0.3659017005551391,-1.05754630000403,RedPETG
0.7396318897228364,-1.0720305093380371,RedPETG
0.3452892263682757,-1.102995671150479,RedPETG
1.3287104125203337,-0.6702808193290549,RedPETG
0.9917175185050247,-0.8909359364368075,RedPETG
1.123441120668864,-1.0000391055828461,RedPETG
1.226383377339081,-0.8948601646402721,RedPETG
0.8744337363489941,-0.9303648171275867,RedPETG
1.0665946464972178,-1.0139257250675326,RedPETG
1.0674103993486372,-0.9835011803343982,RedPETG
3.121012452628611,-0.8799580827977833,RedPETG
2.665058587697053,-1.212755291800444,RedPETG
3.584864857097561,-0.9341794407950497,RedPETG
6.845739876143259,-0.10396679500483125,WhitePETG
6.626516145422448,-0.05050930771769852,WhitePETG
6.894527334397239,0.19566856169312635,WhitePETG
6.896257235978856,0.17936379315469103,WhitePETG
6.585196359471586,0.05074396960249468,WhitePETG
6.621174554569109,0.08730188267815583,WhitePETG
6.949969087985036,0.25458856329052365,WhitePETG
6.7697877252898655,0.027779414334941754,WhitePETG
7.23668787747588,-0.03838910111611135,WhitePETG
7.383647413575421,-0.13378021902155485,WhitePETG
7.694074850688369,-0.3454746643027869,WhitePETG
7.610000312675869,-0.3230560580909997,WhitePETG
7.670957398304529,-0.31215961476716186,WhitePETG
7.912497319788849,-0.36894776234523446,WhitePETG
7.559957677757592,-0.2242311512846847,WhitePETG
7.7464674997653225,-0.11861804780374506,WhitePETG
7.731976189006982,-0.061198449544468465,WhitePETG
7.877676108469676,-0.017704081716854086,WhitePETG
7.721037125217059,-0.08155189484221699,WhitePETG
7.934398976635288,-0.022894158629706084,WhitePETG
7.677715231772839,0.0356778412857162,WhitePETG
8.053394599797878,-0.160457095853858,WhitePETG
7.943947874512874,-0.2643387335398933,WhitePETG
7.662971763206877,-0.06530716348928352,WhitePETG
7.549692037243047,-0.3307231934207573,WhitePETG
7.587020604668739,-0.33885975914290456,WhitePETG
7.441002228617207,-0.25310560803418425,WhitePETG
7.826104592371251,-0.11449589924369481,WhitePETG
7.759927190474079,-0.13911901442311822,WhitePETG
7.8732500610021425,-0.27391082484554957,WhitePETG
7.761954260915353,-0.1737291329743836,WhitePETG
7.469270915417444,-0.49752196953882727,WhitePETG
7.46116715806923,-0.5264832666025371,WhitePETG
7.574330307784567,-0.6172895573000738,WhitePETG
7.453584166673208,-0.528800301976135,WhitePETG
7.389242921099057,-0.9544370220917937,WhitePETG
7.34627099754187,-1.2307938863561128,WhitePETG
7.043043154499616,-0.29528012520648567,WhitePETG
6.8767966187169485,-0.09454770924133156,WhitePETG
7.195271842152601,-0.4673957445282624,WhitePETG
6.501758929907037,-0.058150778806261676,WhitePETG
6.810315559936914,0.26249126663075695,WhitePETG
7.112655444798358,0.23009008879418624,WhitePETG
6.476868438561709,-0.16278177951376105,WhitePETG
6.648973241395596,0.017349143418742975,WhitePETG
6.22579392095345,-0.14973543072155707,WhitePETG
6.474181356119881,0.010555673650375411,WhitePETG
6.354874301650998,-0.04890280239362806,WhitePETG
7.4858327287320146,0.4903338801384998,WhitePETG
7.048084254190293,0.2694719314856692,WhitePETG
6.409194332789095,0.055065306550005265,WhitePETG
6.285467934238657,0.024816482397282714,WhitePETG
6.3849970074603375,0.14004159358780302,WhitePETG
6.973877830570795,0.034155910280862456,WhitePETG
7.833659174203874,-0.3357716275098975,WhitePETG
6.57698846770305,0.17328264549893357,WhitePETG
2.0897820932805833,-0.576358717030438,WhitePETG
1.1795449583619544,-0.48737820497054374,WhitePETG
1.50598335552859,-0.3201720613194352,WhitePETG
1.822990674013052,-0.36305005397147266,WhitePETG
2.895303154390847,-0.13380579372603846,WhitePETG
3.5415126632995615,-0.10806992081678579,WhitePETG
3.3113039384917116,-0.17607280425769156,WhitePETG
2.910690523678286,-0.4051660870064888,WhitePETG
2.7928294895049848,-0.40535072379091874,WhitePETG
2.3492434189047002,-0.30094796057247736,WhitePETG
1.7718889503766102,-0.380225917106312,WhitePETG
2.191372466462867,-0.22025614661492185,WhitePETG
2.384572079997323,-0.19464035045823272,WhitePETG
2.5554911167474272,-0.22314456732387147,WhitePETG
3.296158268323445,-0.19270758016850084,WhitePETG
3.4891042651225357,-0.09896444128200675,WhitePETG
5.100217362303594,0.07595075602726069,WhitePETG
5.133708947258272,0.08167425676153071,WhitePETG
2.8122107373681606,-0.16872730615112827,WhitePETG
2.253132073890483,-0.28734925327294764,WhitePETG
1.3027275857332334,-0.664798405358376,WhitePETG
1.1153025982806786,-1.280919925080711,WhitePETG
1.4564331863615572,-0.9710917749974853,WhitePETG
1.6977695566150053,-0.9006756733467594,WhitePETG
1.8080761553514226,-0.7583163427837958,WhitePETG
1.5283257905199885,-0.8184840385423664,WhitePETG
2.4488212650868517,-0.6291843390255467,WhitePETG
3.891284718917087,-0.9007064017794794,WhitePETG
4.467012570844213,-0.8618997539479835,WhitePETG
4.670787209198405,-0.9099075926238175,WhitePETG
4.469075153159029,-0.8898100486365498,WhitePETG
4.317476014654919,-0.8521975017287271,WhitePETG
3.53214175983145,-0.8423614437808884,WhitePETG
2.1348566730751597,-0.9290282309085054,WhitePETG
2.19646930984844,-0.701831646464852,WhitePETG
1.5792491080105884,-0.8613617278257781,WhitePETG
2.2564004836927984,-0.7385971544490993,WhitePETG
2.913574156161192,-0.9453916061393557,WhitePETG
3.588433725090783,-0.9435185696129914,WhitePETG
5.137423527296498,-0.8456959456755676,WhitePETG
2.9712239234763853,-0.8538569609876666,WhitePETG
1.5035736228967147,-0.7787098741606648,WhitePETG
1.8193100235329167,-0.9031381528356037,WhitePETG
4.101273801134393,-0.629330004446788,WhitePETG
-2.8046233257347515,-1.6425964049501878,BlackPLA
-3.145323482898769,-1.6916413990692536,BlackPLA
-3.12134184433512,-1.6798010865373227,BlackPLA
-2.867595501652124,-1.5236175975736275,BlackPLA
-2.7883767078234802,-1.6168080478002635,BlackPLA
-2.603389629337214,-1.5863949592538087,BlackPLA
-2.7419726340140476,-1.6645599240932245,BlackPLA
-2.647923592646692,-1.6286358273277775,BlackPLA
-2.8586691293907434,-1.6166367666889225,BlackPLA
