Color,Material,Scan,Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8,Value9,Value10,Value11,Value12,Value13,Value14,Value15,Value16,Value17,Value18,Value19,Value20
e,Dec,584,398.97,678.69,2011.25,189.66,1003.11,580.79,103.26,195.56,984.27,208.2,184.69,33.85,70.67,35.51,145.86,85.47,42.14,30.84,BlackPETG,BlackPETG
e,Dec,585,335.0,319.0,2148.0,216.0,1285.0,818.0,180.0,354.0,816.0,436.0,179.0,73.0,87.0,43.0,161.0,76.0,66.0,33.0,BlackPETG,BlackPETG
e,Dec,586,391.58,676.75,2003.76,188.79,1004.67,581.5,104.98,197.21,1077.15,206.77,181.6,34.32,68.24,34.68,105.09,76.47,42.14,30.84,BlackPETG,BlackPETG
e,Dec,587,329.0,319.0,2140.0,215.0,1287.0,819.0,183.0,357.0,893.0,433.0,176.0,74.0,84.0,42.0,116.0,68.0,66.0,33.0,BlackPETG,BlackPETG
e,Dec,588,363.67,635.0,1938.22,180.88,982.04,566.59,108.99,192.79,1431.77,199.13,195.01,34.32,89.36,38.81,140.42,73.1,40.86,29.9,BlackPETG,BlackPETG
e,Dec,589,285.0,293.0,2070.0,206.0,1258.0,798.0,190.0,349.0,1187.0,417.0,189.0,74.0,110.0,47.0,155.0,65.0,64.0,32.0,BlackPETG,BlackPETG
e,Dec,590,348.89,614.61,1896.09,176.49,960.18,548.84,101.54,183.4,809.37,191.96,197.07,32.46,58.49,32.21,104.19,68.6,40.86,28.97,BlackPETG,BlackPETG
e,Dec,591,282.0,287.0,2025.0,201.0,1230.0,773.0,177.0,332.0,671.0,402.0,191.0,70.0,72.0,39.0,115.0,61.0,64.0,31.0,BlackPETG,BlackPETG
e,Dec,592,341.5,615.58,1900.77,182.64,963.3,563.04,106.7,192.79,1489.67,193.87,187.79,33.85,91.79,35.51,100.56,65.22,40.22,29.9,BlackPETG,BlackPETG
e,Dec,593,264.0,295.0,2030.0,208.0,1234.0,793.0,186.0,349.0,1235.0,406.0,182.0,73.0,113.0,43.0,111.0,58.0,63.0,32.0,BlackPETG,BlackPETG
e,Dec,594,123.14,595.19,1908.26,178.25,966.42,553.81,87.2,160.2,464.39,170.48,125.88,32.92,47.93,35.51,87.88,152.94,39.59,30.84,BlackPETG,BlackPETG
e,Dec,595,104.0,271.0,2038.0,203.0,1238.0,780.0,152.0,290.0,385.0,357.0,122.0,71.0,59.0,43.0,97.0,136.0,62.0,33.0,BlackPETG,BlackPETG
e,Dec,596,156.8,630.14,1928.86,201.96,989.06,533.22,47.61,126.5,413.73,135.62,135.17,26.43,59.3,28.08,85.16,106.83,38.31,28.97,BlackPETG,BlackPETG
e,Dec,597,123.0,308.0,2060.0,230.0,1267.0,751.0,83.0,229.0,343.0,284.0,131.0,57.0,73.0,34.0,94.0,95.0,60.0,31.0,BlackPETG,BlackPETG
e,Dec,598,222.47,693.26,1912.94,209.86,992.18,541.74,63.1,154.12,427.0,175.73,80.48,28.75,81.23,36.33,65.23,103.46,39.59,29.9,BlackPETG,BlackPETG
e,Dec,599,159.0,319.0,2043.0,239.0,1271.0,763.0,110.0,279.0,354.0,368.0,78.0,62.0,100.0,44.0,72.0,92.0,62.0,32.0,BlackPETG,BlackPETG
e,Dec,600,141.2,627.23,1936.35,180.88,987.5,564.46,83.18,158.54,447.5,148.03,126.91,32.46,48.74,33.03,85.16,141.69,38.95,29.9,BlackPETG,BlackPETG
e,Dec,601,87.0,279.0,2068.0,206.0,1265.0,795.0,145.0,287.0,371.0,310.0,123.0,70.0,60.0,40.0,94.0,126.0,61.0,32.0,BlackPETG,BlackPETG
e,Dec,602,125.6,591.31,1892.34,180.88,958.62,565.17,99.24,180.64,247.27,189.58,94.93,33.85,51.99,23.95,77.91,140.57,40.22,29.9,BlackPETG,BlackPETG
e,Dec,603,111.0,278.0,2021.0,206.0,1228.0,796.0,173.0,327.0,205.0,397.0,92.0,73.0,64.0,29.0,86.0,125.0,63.0,32.0,BlackPETG,BlackPETG
e,Dec,604,126.42,545.67,1783.72,166.83,920.37,526.83,101.54,170.14,284.67,174.77,101.12,33.85,77.17,31.38,78.82,143.94,38.95,28.97,BlackPETG,BlackPETG
e,Dec,605,98.0,247.0,1905.0,190.0,1179.0,742.0,177.0,308.0,236.0,366.0,98.0,73.0,95.0,38.0,87.0,128.0,61.0,31.0,BlackPETG,BlackPETG
e,Dec,606,120.67,538.88,1766.87,167.71,911.0,532.51,98.1,164.62,365.48,165.7,104.21,33.85,47.11,24.77,83.35,152.94,38.95,28.97,BlackPETG,BlackPETG
e,Dec,607,95.0,249.0,1887.0,191.0,1167.0,750.0,171.0,298.0,303.0,347.0,101.0,73.0,58.0,30.0,92.0,136.0,61.0,31.0,BlackPETG,BlackPETG
e,Dec,608,113.29,551.5,1813.69,172.1,938.32,533.22,97.52,164.07,402.87,168.57,122.78,34.32,46.3,27.25,86.97,159.69,38.95,30.84,BlackPETG,BlackPETG
e,Dec,609,92.0,250.0,1937.0,196.0,1202.0,751.0,170.0,297.0,334.0,353.0,119.0,74.0,57.0,33.0,96.0,142.0,61.0,33.0,BlackPETG,BlackPETG
e,Dec,610,132.17,595.19,1915.75,183.52,976.57,565.17,89.49,164.62,431.82,169.52,117.63,33.39,38.99,26.42,86.97,145.07,40.22,29.9,BlackPETG,BlackPETG
e,Dec,611,102.0,274.0,2046.0,209.0,1251.0,796.0,156.0,298.0,358.0,355.0,114.0,72.0,48.0,32.0,96.0,129.0,63.0,32.0,BlackPETG,BlackPETG
e,Dec,612,141.2,639.85,1964.44,183.52,997.65,555.94,58.51,130.92,389.61,144.69,121.75,29.21,69.05,31.38,83.35,130.45,38.95,28.97,BlackPETG,BlackPETG
e,Dec,613,101.0,287.0,2098.0,209.0,1278.0,783.0,102.0,237.0,323.0,303.0,118.0,63.0,85.0,38.0,92.0,116.0,61.0,31.0,BlackPETG,BlackPETG
e,Dec,614,355.46,631.12,1931.67,175.62,968.77,553.1,101.54,185.61,857.62,195.31,193.98,33.39,60.92,35.51,138.61,79.84,40.86,30.84,BlackPETG,BlackPETG
e,Dec,615,307.0,292.0,2063.0,200.0,1241.0,779.0,177.0,336.0,711.0,409.0,188.0,72.0,75.0,43.0,153.0,71.0,64.0,33.0,BlackPETG,BlackPETG
e,Dec,616,383.37,670.92,1989.72,187.03,978.13,571.56,95.8,187.82,1176.06,200.56,179.53,32.46,74.73,41.29,178.47,86.59,41.5,30.84,BlackPETG,BlackPETG
e,Dec,617,315.0,317.0,2125.0,213.0,1253.0,805.0,167.0,340.0,975.0,420.0,174.0,70.0,92.0,50.0,197.0,77.0,65.0,33.0,BlackPETG,BlackPETG
e,Dec,618,367.77,635.0,1930.73,176.49,968.77,554.52,102.68,187.27,1480.02,198.65,211.52,33.39,85.29,47.9,171.23,93.34,40.86,30.84,BlackPETG,BlackPETG
e,Dec,619,314.0,294.0,2062.0,201.0,1241.0,781.0,179.0,339.0,1227.0,416.0,205.0,72.0,105.0,58.0,189.0,83.0,64.0,33.0,BlackPETG,BlackPETG
e,Dec,620,377.62,665.1,1958.82,189.66,996.09,568.01,103.83,196.11,1443.83,202.95,177.47,33.85,90.98,39.64,125.02,76.47,41.5,30.84,BlackPETG,BlackPETG
e,Dec,621,330.0,313.0,2092.0,216.0,1276.0,800.0,181.0,355.0,1197.0,425.0,172.0,73.0,112.0,48.0,138.0,68.0,65.0,33.0,BlackPETG,BlackPETG
e,Dec,622,363.67,612.67,1889.53,179.13,956.28,561.62,107.85,191.69,835.9,194.83,199.14,34.32,57.68,35.51,106.0,77.59,41.5,29.9,BlackPETG,BlackPETG
e,Dec,623,298.0,290.0,2018.0,204.0,1225.0,791.0,188.0,347.0,693.0,408.0,193.0,74.0,71.0,43.0,117.0,69.0,65.0,32.0,BlackPETG,BlackPETG
e,Dec,624,366.95,614.61,1895.15,178.25,958.62,560.2,102.68,188.93,1200.18,193.4,207.39,33.85,73.11,43.77,145.86,94.46,40.86,30.84,BlackPETG,BlackPETG
e,Dec,625,314.0,296.0,2024.0,203.0,1228.0,789.0,179.0,342.0,995.0,405.0,201.0,73.0,90.0,53.0,161.0,84.0,64.0,33.0,BlackPETG,BlackPETG
e,Dec,626,362.02,628.2,1919.49,179.13,962.52,565.17,103.26,189.48,1238.78,196.26,196.04,33.85,73.11,43.77,156.73,94.46,40.86,29.9,BlackPETG,BlackPETG
e,Dec,627,295.0,297.0,2050.0,204.0,1233.0,796.0,180.0,343.0,1027.0,411.0,190.0,73.0,90.0,53.0,173.0,84.0,64.0,32.0,BlackPETG,BlackPETG
e,Dec,628,364.49,631.12,1926.05,178.25,965.64,561.62,102.68,187.82,1230.33,197.22,197.07,33.39,73.11,43.77,156.73,94.46,40.86,29.9,BlackPETG,BlackPETG
e,Dec,629,291.0,295.0,2057.0,203.0,1237.0,791.0,179.0,340.0,1020.0,413.0,191.0,72.0,90.0,53.0,173.0,84.0,64.0,32.0,BlackPETG,BlackPETG
e,Dec,630,366.13,634.03,1929.79,180.01,967.98,565.88,103.26,189.48,1239.98,197.69,197.07,33.85,73.11,43.77,156.73,94.46,40.86,29.9,BlackPETG,BlackPETG
e,Dec,631,295.0,297.0,2061.0,205.0,1240.0,797.0,180.0,343.0,1028.0,414.0,191.0,73.0,90.0,53.0,173.0,84.0,64.0,32.0,BlackPETG,BlackPETG
e,Dec,632,368.59,635.0,1934.48,192.3,969.55,604.22,110.14,202.18,1324.42,197.69,208.42,36.17,77.98,47.07,157.64,100.09,40.86,31.77,BlackPETG,BlackPETG
e,Dec,633,308.0,318.0,2066.0,219.0,1242.0,851.0,192.0,366.0,1098.0,414.0,202.0,78.0,96.0,57.0,174.0,89.0,64.0,34.0,BlackPETG,BlackPETG
e,Dec,634,368.59,635.97,1936.35,177.37,970.33,559.49,102.68,187.82,1224.3,198.17,208.42,33.85,73.11,43.77,157.64,98.96,40.86,30.84,BlackPETG,BlackPETG
e,Dec,635,312.0,296.0,2068.0,202.0,1243.0,788.0,179.0,340.0,1015.0,415.0,202.0,73.0,90.0,53.0,174.0,88.0,64.0,33.0,BlackPETG,BlackPETG
e,Dec,636,370.23,636.94,1937.28,176.49,971.11,554.52,101.54,185.61,1213.45,198.17,208.42,32.92,72.3,42.94,157.64,92.21,40.86,29.9,BlackPETG,BlackPETG
e,Dec,637,291.0,292.0,2069.0,201.0,1244.0,781.0,177.0,336.0,1006.0,415.0,202.0,71.0,89.0,52.0,174.0,82.0,64.0,32.0,BlackPETG,BlackPETG
e,Dec,638,371.05,637.91,1939.16,180.88,972.67,568.72,103.83,190.58,1246.02,198.65,197.07,33.85,73.92,44.59,157.64,94.46,40.86,30.84,BlackPETG,BlackPETG
e,Dec,639,297.0,300.0,2071.0,206.0,1246.0,801.0,181.0,345.0,1033.0,416.0,191.0,73.0,91.0,54.0,174.0,84.0,64.0,33.0,BlackPETG,BlackPETG
e,Dec,640,374.34,637.91,1941.03,178.25,974.23,557.36,102.11,186.16,1695.93,198.17,212.55,32.92,98.29,52.02,184.82,79.84,40.86,29.9,BlackPETG,BlackPETG
e,Dec,641,296.0,294.0,2073.0,203.0,1248.0,785.0,178.0,337.0,1406.0,415.0,206.0,71.0,121.0,63.0,204.0,71.0,64.0,32.0,BlackPETG,BlackPETG
e,Dec,642,362.85,643.74,1939.16,180.88,985.94,555.94,100.96,186.72,610.34,199.13,188.82,33.39,49.55,31.38,98.75,64.1,42.14,29.9,BlackPETG,BlackPETG
e,Dec,643,284.0,294.0,2071.0,206.0,1263.0,783.0,176.0,338.0,506.0,417.0,183.0,72.0,61.0,38.0,109.0,57.0,66.0,32.0,BlackPETG,BlackPETG
e,Dec,644,317.7,597.13,1868.0,182.64,963.3,565.17,114.16,196.11,770.77,195.78,185.72,35.71,50.36,30.55,90.6,68.6,40.86,30.84,BlackPETG,BlackPETG
e,Dec,645,257.0,285.0,1995.0,208.0,1234.0,796.0,199.0,355.0,639.0,410.0,180.0,77.0,62.0,37.0,100.0,61.0,64.0,33.0,BlackPETG,BlackPETG
e,Dec,646,279.93,580.63,1830.54,169.47,945.35,530.38,113.58,187.82,554.86,192.92,203.27,35.24,47.11,29.73,133.18,68.6,40.22,30.84,BlackPETG,BlackPETG
e,Dec,647,215.0,261.0,1955.0,193.0,1211.0,747.0,198.0,340.0,460.0,404.0,197.0,76.0,58.0,36.0,147.0,61.0,63.0,33.0,BlackPETG,BlackPETG
e,Dec,648,266.8,569.95,1806.2,172.1,935.2,537.48,113.01,187.82,962.56,190.05,202.23,35.24,58.49,33.86,145.86,67.47,40.22,30.84,BlackPETG,BlackPETG
e,Dec,649,238.0,266.0,1929.0,196.0,1198.0,757.0,197.0,340.0,798.0,398.0,196.0,76.0,72.0,41.0,161.0,60.0,63.0,33.0,BlackPETG,BlackPETG
e,Dec,650,119.03,552.47,1807.13,175.62,936.76,553.1,108.42,180.09,392.02,170.0,116.59,35.71,57.68,27.25,86.97,151.82,39.59,29.9,BlackPETG,BlackPETG
e,Dec,651,84.0,259.0,1930.0,200.0,1200.0,779.0,189.0,326.0,325.0,356.0,113.0,77.0,71.0,33.0,96.0,135.0,62.0,32.0,BlackPETG,BlackPETG
e,Dec,652,212.62,565.09,1806.2,175.62,937.54,548.13,114.73,191.14,1236.37,186.23,112.47,36.17,73.92,46.24,97.84,78.72,39.59,29.9,BlackPETG,BlackPETG
e,Dec,653,279.0,273.0,1929.0,200.0,1201.0,772.0,200.0,346.0,1025.0,390.0,109.0,78.0,91.0,56.0,108.0,70.0,62.0,32.0,BlackPETG,BlackPETG
e,Dec,654,349.71,575.77,1802.45,172.98,933.64,541.03,114.73,191.14,788.86,189.1,214.62,36.17,56.86,37.99,163.07,74.22,40.22,29.9,BlackPETG,BlackPETG
e,Dec,655,281.0,270.0,1925.0,197.0,1196.0,762.0,200.0,346.0,654.0,396.0,208.0,78.0,70.0,46.0,180.0,66.0,63.0,32.0,BlackPETG,BlackPETG
e,Dec,656,128.88,555.38,1812.75,170.35,941.44,533.93,71.13,131.47,454.74,146.6,148.58,31.53,50.36,30.55,90.6,145.07,38.31,28.04,BlackPETG,BlackPETG
e,Dec,657,102.0,250.0,1936.0,194.0,1206.0,752.0,124.0,238.0,377.0,307.0,144.0,68.0,62.0,37.0,100.0,129.0,60.0,30.0,BlackPETG,BlackPETG
e,Dec,658,133.81,555.38,1813.69,174.74,943.79,550.97,73.43,135.34,469.22,130.36,141.36,32.46,52.8,31.38,89.69,148.44,37.67,28.97,BlackPETG,BlackPETG
e,Dec,659,104.0,258.0,1937.0,199.0,1209.0,776.0,128.0,245.0,389.0,273.0,137.0,70.0,65.0,38.0,99.0,132.0,59.0,31.0,BlackPETG,BlackPETG
e,Dec,660,177.32,562.18,1810.88,174.74,939.1,547.42,115.88,192.79,860.03,182.89,118.66,35.71,61.74,38.81,97.84,76.47,39.59,29.9,BlackPETG,BlackPETG
e,Dec,661,250.0,271.0,1934.0,199.0,1203.0,771.0,202.0,349.0,713.0,383.0,115.0,77.0,76.0,47.0,108.0,68.0,62.0,32.0,BlackPETG,BlackPETG
e,Dec,662,326.73,575.77,1806.2,178.25,936.76,551.68,114.16,190.58,656.18,183.37,222.87,36.17,45.49,32.21,183.0,71.97,40.22,29.9,BlackPETG,BlackPETG
e,Dec,663,266.0,274.0,1929.0,203.0,1200.0,777.0,199.0,345.0,544.0,384.0,216.0,78.0,56.0,39.0,202.0,64.0,63.0,32.0,BlackPETG,BlackPETG
e,Dec,664,317.7,574.8,1806.2,171.23,935.2,534.64,113.01,187.82,1090.41,190.53,211.52,35.24,72.3,40.46,195.69,74.22,39.59,30.84,BlackPETG,BlackPETG
e,Dec,665,275.0,267.0,1929.0,195.0,1198.0,753.0,197.0,340.0,904.0,399.0,205.0,76.0,89.0,49.0,216.0,66.0,62.0,33.0,BlackPETG,BlackPETG
e,Dec,666,136.27,544.7,1784.66,185.27,925.83,578.66,65.97,129.27,475.25,122.25,142.39,32.46,51.18,30.55,87.88,156.31,37.03,29.9,BlackPETG,BlackPETG
e,Dec,667,112.0,270.0,1906.0,211.0,1186.0,815.0,115.0,234.0,394.0,256.0,138.0,70.0,63.0,37.0,97.0,139.0,58.0,32.0,BlackPETG,BlackPETG
e,Dec,668,137.91,558.29,1820.24,176.49,937.54,554.52,66.54,130.37,443.89,127.98,132.07,31.53,57.68,31.38,87.88,149.57,37.67,28.97,BlackPETG,BlackPETG
e,Dec,669,104.0,262.0,1944.0,201.0,1201.0,781.0,116.0,236.0,368.0,268.0,128.0,68.0,71.0,38.0,97.0,133.0,59.0,31.0,BlackPETG,BlackPETG
e,Dec,670,174.03,644.71,1976.61,185.27,982.04,555.23,75.15,152.47,348.59,157.11,99.05,31.07,47.93,27.25,77.91,121.45,40.22,29.9,BlackPETG,BlackPETG
e,Dec,671,169.0,295.0,2111.0,211.0,1258.0,782.0,131.0,276.0,289.0,329.0,96.0,67.0,59.0,33.0,86.0,108.0,63.0,32.0,BlackPETG,BlackPETG
e,Dec,672,356.28,656.36,1939.16,194.06,989.84,572.27,81.46,162.41,457.15,190.53,137.23,32.46,60.11,33.86,92.41,124.83,41.5,30.84,BlackPETG,BlackPETG
e,Dec,673,164.0,302.0,2071.0,221.0,1268.0,806.0,142.0,294.0,379.0,399.0,133.0,70.0,74.0,41.0,102.0,111.0,65.0,33.0,BlackPETG,BlackPETG
e,Dec,674,196.2,646.65,1946.65,189.66,999.99,558.07,74.58,151.36,338.95,165.7,98.02,31.07,66.61,32.21,77.91,123.7,40.22,29.9,BlackPETG,BlackPETG
e,Dec,675,135.0,292.0,2079.0,216.0,1281.0,786.0,130.0,274.0,281.0,347.0,95.0,67.0,82.0,39.0,86.0,110.0,63.0,32.0,BlackPETG,BlackPETG
e,Dec,676,125.6,596.16,1907.32,180.01,964.86,553.1,98.1,185.06,1416.09,189.1,87.7,32.46,84.48,39.64,75.19,64.1,40.22,29.9,BlackPETG,BlackPETG
e,Dec,677,305.0,299.0,2037.0,205.0,1236.0,779.0,171.0,335.0,1174.0,396.0,85.0,70.0,104.0,48.0,83.0,57.0,63.0,32.0,BlackPETG,BlackPETG
e,Dec,678,367.77,663.16,1977.55,183.52,980.48,554.52,93.51,182.3,1131.43,201.99,182.63,32.0,72.3,42.11,106.9,78.72,41.5,29.9,BlackPETG,BlackPETG
e,Dec,679,297.0,306.0,2112.0,209.0,1256.0,781.0,163.0,330.0,938.0,423.0,177.0,69.0,89.0,51.0,118.0,70.0,65.0,32.0,BlackPETG,BlackPETG
e,Dec,680,141.2,601.02,1916.68,182.64,971.11,567.3,74.0,143.63,461.98,161.4,136.2,32.0,43.05,30.55,86.97,138.32,39.59,28.97,BlackPETG,BlackPETG
e,Dec,681,107.0,277.0,2047.0,208.0,1244.0,799.0,129.0,260.0,383.0,338.0,132.0,69.0,53.0,37.0,96.0,123.0,62.0,31.0,BlackPETG,BlackPETG
e,Dec,682,142.02,605.87,1909.19,196.69,989.84,597.12,71.71,145.84,388.4,144.21,113.5,33.39,65.8,31.38,82.44,146.19,38.95,30.84,BlackPETG,BlackPETG
e,Dec,683,111.0,292.0,2039.0,224.0,1268.0,841.0,125.0,264.0,322.0,302.0,110.0,72.0,81.0,38.0,91.0,130.0,61.0,33.0,BlackPETG,BlackPETG
e,Dec,684,170.75,685.49,2099.27,194.93,1058.54,616.29,72.85,149.7,357.04,158.06,106.28,33.39,67.42,31.38,79.72,136.07,40.86,30.84,BlackPETG,BlackPETG
e,Dec,685,137.0,317.0,2242.0,222.0,1356.0,868.0,127.0,271.0,296.0,331.0,103.0,72.0,83.0,38.0,88.0,121.0,64.0,33.0,BlackPETG,BlackPETG
e,Dec,686,153.51,681.6,2097.4,191.42,1052.29,611.32,93.51,175.67,446.3,163.31,133.1,34.78,43.05,28.9,86.97,139.45,40.86,30.84,BlackPETG,BlackPETG
e,Dec,687,105.0,311.0,2240.0,218.0,1348.0,861.0,163.0,318.0,370.0,342.0,129.0,75.0,53.0,35.0,96.0,124.0,64.0,33.0,BlackPETG,BlackPETG
e,Dec,688,243.81,692.28,2090.84,192.3,1053.85,610.61,92.93,176.22,751.47,167.61,106.28,34.78,60.92,38.81,80.63,113.58,40.86,31.77,BlackPETG,BlackPETG
e,Dec,689,276.0,327.0,2233.0,219.0,1350.0,860.0,162.0,319.0,623.0,351.0,103.0,75.0,75.0,47.0,89.0,101.0,64.0,34.0,BlackPETG,BlackPETG
e,Dec,690,182.24,683.55,2081.48,193.18,1047.61,616.29,72.85,150.26,307.58,157.11,91.83,32.92,52.8,25.6,77.91,134.95,40.22,29.9,BlackPETG,BlackPETG
e,Dec,691,138.0,318.0,2223.0,220.0,1342.0,868.0,127.0,272.0,255.0,329.0,89.0,71.0,65.0,31.0,86.0,120.0,63.0,32.0,BlackPETG,BlackPETG
e,Dec,692,431.8,704.91,2080.54,187.91,1039.8,602.09,107.85,198.87,1480.02,208.68,215.65,35.24,86.92,49.55,156.73,102.34,42.78,31.77,BlackPETG,BlackPETG
e,Dec,693,362.0,329.0,2222.0,214.0,1332.0,848.0,188.0,360.0,1227.0,437.0,209.0,76.0,107.0,60.0,173.0,91.0,67.0,34.0,BlackPETG,BlackPETG
e,Dec,694,172.39,682.58,2092.72,194.93,1054.64,619.84,72.85,150.26,341.36,153.28,106.28,33.39,91.79,35.51,82.44,133.82,40.22,29.9,BlackPETG,BlackPETG
e,Dec,695,134.0,319.0,2235.0,222.0,1351.0,873.0,127.0,272.0,283.0,321.0,103.0,72.0,113.0,43.0,91.0,119.0,63.0,32.0,BlackPETG,BlackPETG
e,Dec,696,153.51,680.63,2093.65,194.06,1051.51,618.42,102.11,191.14,347.39,201.99,81.51,35.24,55.24,27.25,77.91,138.32,42.14,31.77,BlackPETG,BlackPETG
e,Dec,697,106.0,315.0,2236.0,221.0,1347.0,871.0,178.0,346.0,288.0,423.0,79.0,76.0,68.0,33.0,86.0,123.0,66.0,34.0,BlackPETG,BlackPETG
e,Dec,698,163.36,679.66,2091.78,192.3,1053.07,612.74,67.12,140.87,457.15,146.6,132.07,32.46,66.61,35.51,87.88,140.57,40.22,29.9,BlackPETG,BlackPETG
e,Dec,699,118.0,311.0,2234.0,219.0,1349.0,863.0,117.0,255.0,379.0,307.0,128.0,70.0,82.0,43.0,97.0,125.0,63.0,32.0,BlackPETG,BlackPETG
e,Dec,700,153.51,680.63,2090.84,187.91,1049.17,598.54,103.26,192.24,230.39,204.38,89.77,34.78,40.62,19.82,75.19,125.95,42.14,30.84,BlackPETG,BlackPETG
e,Dec,701,126.0,308.0,2233.0,214.0,1344.0,843.0,180.0,348.0,191.0,428.0,87.0,75.0,50.0,24.0,83.0,112.0,66.0,33.0,BlackPETG,BlackPETG
e,Dec,702,206.87,835.01,2261.26,311.72,1209.98,575.11,45.89,145.84,385.99,196.74,116.59,21.33,60.92,56.98,96.03,183.3,44.05,32.71,BluePETG,BluePETG
e,Dec,703,206.87,841.81,2279.05,325.77,1213.88,599.25,47.04,151.36,402.87,197.22,110.4,21.8,61.74,56.98,96.03,173.18,44.69,32.71,BluePETG,BluePETG
e,Dec,704,215.08,847.64,2297.77,325.77,1221.69,595.7,47.04,149.7,402.87,196.26,110.4,21.8,61.74,56.98,95.13,166.44,44.69,31.77,BluePETG,BluePETG
e,Dec,705,235.6,851.52,2310.88,331.04,1230.28,598.54,43.6,142.52,411.32,189.58,109.37,21.33,60.92,56.15,91.5,152.94,44.69,31.77,BluePETG,BluePETG
e,Dec,706,233.14,853.46,2317.44,320.5,1231.84,582.21,42.45,136.45,398.05,186.23,117.63,20.87,59.3,54.5,90.6,150.69,44.69,30.84,BluePETG,BluePETG
e,Dec,707,187.99,849.58,2301.52,326.65,1218.57,597.83,46.47,148.6,406.49,195.31,110.4,21.8,61.74,56.98,93.31,161.94,45.33,32.71,BluePETG,BluePETG
e,Dec,708,182.24,847.64,2275.3,314.35,1200.61,584.34,50.48,158.54,378.75,208.2,112.47,22.26,69.05,59.46,101.47,191.18,46.61,32.71,BluePETG,BluePETG
e,Dec,709,200.3,849.58,2267.81,310.84,1194.37,580.08,53.35,164.62,360.66,217.75,122.78,22.72,74.73,62.76,111.43,227.16,47.89,33.64,BluePETG,BluePETG
e,Dec,710,197.02,851.52,2273.43,309.08,1196.71,576.53,53.35,164.62,319.65,220.14,114.53,22.26,62.55,58.63,112.34,228.29,47.89,31.77,BluePETG,BluePETG
e,Dec,711,195.38,851.52,2272.49,310.84,1198.27,582.21,53.92,165.72,313.61,219.66,116.59,22.26,63.36,59.46,118.68,246.28,47.89,31.77,BluePETG,BluePETG
e,Dec,712,183.89,851.52,2279.98,322.25,1206.86,597.12,53.35,163.52,329.3,212.02,110.4,22.72,64.99,61.11,116.87,248.53,47.25,32.71,BluePETG,BluePETG
e,Dec,713,186.35,853.46,2292.16,344.21,1215.45,634.04,54.5,169.04,355.83,207.25,115.56,23.65,67.42,63.58,112.34,248.53,46.61,34.58,BluePETG,BluePETG
e,Dec,714,218.36,859.29,2323.99,332.79,1237.3,604.93,45.32,144.18,379.96,190.05,105.24,21.8,59.3,56.15,93.31,173.18,45.33,32.71,BluePETG,BluePETG
e,Dec,715,224.11,861.23,2332.42,324.01,1241.99,586.47,44.17,140.31,377.54,188.14,111.43,21.33,57.68,55.33,91.5,166.44,45.33,32.71,BluePETG,BluePETG
e,Dec,716,201.12,857.35,2313.69,320.5,1227.94,583.63,46.47,145.84,367.89,197.69,112.47,21.33,58.49,54.5,96.94,177.68,45.97,31.77,BluePETG,BluePETG
e,Dec,717,198.66,858.32,2314.63,330.16,1227.16,600.67,48.19,151.91,379.96,198.65,109.37,22.26,61.74,57.8,98.75,188.93,45.97,32.71,BluePETG,BluePETG
e,Dec,718,197.02,857.35,2309.01,325.77,1225.59,593.57,47.61,150.26,371.51,200.08,109.37,21.8,61.74,56.98,99.66,188.93,45.97,31.77,BluePETG,BluePETG
e,Dec,719,193.74,856.37,2302.46,324.89,1221.69,594.28,48.19,151.91,373.93,200.08,116.59,22.26,66.61,60.28,105.09,209.17,46.61,32.71,BluePETG,BluePETG
e,Dec,720,203.59,859.29,2319.31,321.38,1230.28,584.34,46.47,146.39,360.66,197.22,111.43,21.8,59.3,56.98,96.94,192.3,45.97,32.71,BluePETG,BluePETG
e,Dec,721,195.38,850.55,2259.38,314.35,1196.71,587.89,54.5,165.72,273.81,217.27,118.66,23.19,73.11,63.58,157.64,403.72,48.52,32.71,BluePETG,BluePETG
e,Dec,722,188.81,851.52,2270.62,315.23,1200.61,589.31,55.07,166.83,296.73,214.89,115.56,22.72,67.42,62.76,135.89,337.37,47.89,32.71,BluePETG,BluePETG
e,Dec,723,196.2,853.46,2272.49,314.35,1198.27,587.18,56.22,170.7,295.52,221.57,116.59,23.19,68.24,62.76,140.42,342.99,48.52,33.64,BluePETG,BluePETG
e,Dec,724,194.56,854.43,2279.05,322.25,1200.61,596.41,53.92,166.28,325.68,215.84,109.37,22.72,64.99,61.11,115.06,255.28,47.89,32.71,BluePETG,BluePETG
e,Dec,725,205.23,855.4,2277.17,324.01,1203.74,601.38,53.92,166.28,318.44,213.45,110.4,23.19,64.17,61.11,119.59,267.65,47.89,33.64,BluePETG,BluePETG
e,Dec,726,211.8,854.43,2264.07,338.06,1200.61,630.49,57.37,174.56,300.35,214.41,125.88,24.11,74.73,66.89,144.05,364.36,48.52,34.58,BluePETG,BluePETG
e,Dec,727,209.33,852.49,2256.58,319.62,1197.49,594.99,52.78,162.96,278.63,213.45,120.72,22.72,71.48,64.41,154.92,365.48,48.52,32.71,BluePETG,BluePETG
e,Dec,728,198.66,851.52,2262.19,317.86,1200.61,592.15,52.78,160.75,283.46,209.16,119.69,22.72,71.48,63.58,140.42,350.86,47.89,32.71,BluePETG,BluePETG
